month,agemths,outcometype,agemths,sex,speutered,breed,black,unpopular
12,9,2,9,0,1.0,Chow Chow/Pit Bull,0,0
12,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
1,60,0,60,0,1.0,Domestic Longhair Mix,0,0
8,24,2,24,0,1.0,Pit Bull Mix,0,1
4,24,1,24,0,1.0,Dachshund Wirehair Mix,0,0
4,60,0,60,1,1.0,Labrador Retriever Mix,0,0
12,7,1,7,1,0.0,German Shepherd Mix,0,1
11,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
3,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
9,36,1,36,0,0.0,Beagle Mix,0,0
4,11,0,11,0,1.0,Miniature Schnauzer Mix,1,0
3,36,1,36,0,0.0,Chihuahua Shorthair Mix,0,1
12,48,1,48,0,1.0,German Shepherd/Great Dane,0,0
12,60,0,60,1,1.0,Labrador Retriever Mix,1,0
6,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
6,4,2,4,1,0.0,Pit Bull Mix,0,1
3,2,2,2,0,0.0,Labrador Retriever Mix,0,0
6,1,2,1,0,0.0,Domestic Longhair Mix,0,0
4,108,0,108,0,1.0,Domestic Shorthair Mix,0,0
6,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
1,12,2,12,2,Unknown,Domestic Longhair Mix,0,0
5,0,2,0,0,0.0,Labrador Retriever Mix,0,0
9,24,2,24,1,1.0,Manx Mix,0,0
10,84,2,84,1,1.0,Domestic Shorthair Mix,0,0
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
7,2,0,2,1,0.0,Domestic Shorthair Mix,0,0
1,36,1,36,1,0.0,Shih Tzu Mix,0,0
1,5,0,5,1,1.0,Domestic Shorthair Mix,0,0
5,2,0,2,0,1.0,English Pointer Mix,0,0
4,6,2,6,1,1.0,Miniature Schnauzer/Miniature Poodle,1,0
1,84,0,84,1,1.0,Australian Shepherd Mix,0,0
5,24,0,24,1,1.0,Pit Bull Mix,0,1
9,8,1,8,0,0.0,Australian Kelpie Mix,0,0
10,3,2,3,1,1.0,Domestic Shorthair Mix,0,0
12,48,0,48,1,1.0,Pit Bull Mix,0,1
12,10,2,10,1,1.0,Domestic Shorthair Mix,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,3,2,3,1,1.0,American Pit Bull Terrier Mix,0,0
11,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
6,24,1,24,1,1.0,Chihuahua Longhair Mix,1,0
2,0,2,0,1,0.0,Siamese Mix,0,0
1,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
1,12,0,12,0,1.0,Domestic Shorthair Mix,0,0
4,24,4,24,0,0.0,Domestic Longhair Mix,0,0
8,1,2,1,0,0.0,Plott Hound Mix,0,0
10,12,4,12,0,1.0,Labrador Retriever Mix,1,0
8,2,0,2,0,1.0,Weimaraner/Pit Bull,0,0
2,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,168,1,168,0,1.0,Pekingese Mix,0,0
8,36,0,36,0,1.0,Domestic Shorthair Mix,0,0
10,7,1,7,0,0.0,Rottweiler,0,1
4,48,4,48,0,0.0,Domestic Medium Hair Mix,0,0
10,60,0,60,1,1.0,Domestic Shorthair Mix,0,0
4,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
12,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
10,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
6,24,0,24,0,1.0,Domestic Shorthair Mix,0,0
6,3,4,3,1,0.0,Domestic Shorthair Mix,0,0
12,24,2,24,1,0.0,Domestic Shorthair Mix,0,0
7,36,0,36,0,1.0,Domestic Medium Hair Mix,0,0
9,24,1,24,0,1.0,Basset Hound/English Pointer,0,0
12,7,4,7,1,0.0,Labrador Retriever Mix,0,0
2,6,0,6,1,1.0,Vizsla/Golden Retriever,0,0
10,144,2,144,1,1.0,Domestic Longhair Mix,0,0
1,2,1,2,0,0.0,Pit Bull Mix,0,1
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
12,4,0,4,0,1.0,Labrador Retriever Mix,0,0
10,0,3,0,0,0.0,Domestic Shorthair Mix,0,0
5,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
2,1,0,1,1,1.0,Labrador Retriever Mix,0,0
11,60,1,60,1,0.0,Chihuahua Shorthair Mix,0,1
11,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
6,84,2,84,0,1.0,Labrador Retriever Mix,0,0
1,6,0,6,0,1.0,Domestic Shorthair Mix,0,0
8,2,0,2,0,1.0,Labrador Retriever/Pit Bull,0,1
8,12,0,12,1,1.0,Staffordshire Mix,0,0
5,7,2,7,0,0.0,Domestic Shorthair Mix,1,0
10,24,1,24,0,0.0,Chinese Sharpei,0,0
11,12,1,12,0,1.0,Border Collie,0,0
5,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
10,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,2,0,2,1,1.0,Dachshund Longhair Mix,0,0
8,60,0,60,1,1.0,Domestic Shorthair Mix,0,0
5,5,2,5,1,1.0,Great Pyrenees Mix,0,0
4,12,0,12,1,1.0,Beagle/Dachshund,0,0
10,12,2,12,0,1.0,Chinese Sharpei Mix,0,0
7,12,4,12,1,1.0,Domestic Shorthair Mix,0,0
7,2,2,2,0,0.0,Australian Shepherd Mix,0,0
4,36,1,36,1,1.0,Yorkshire Terrier Mix,0,0
10,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,156,1,156,0,1.0,Yorkshire Terrier Mix,0,0
6,24,4,24,0,0.0,Domestic Medium Hair Mix,0,0
10,24,0,24,0,1.0,American Bulldog/Labrador Retriever,0,0
10,144,0,144,1,1.0,Chihuahua Shorthair Mix,1,1
3,2,2,2,0,0.0,Labrador Retriever Mix,0,0
10,3,1,3,0,1.0,Labrador Retriever Mix,0,0
7,2,0,2,0,1.0,Domestic Medium Hair Mix,0,0
6,72,1,72,0,1.0,Chesa Bay Retr Mix,0,0
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
8,6,0,6,1,1.0,Labrador Retriever/Border Collie,0,0
2,2,2,2,1,0.0,Domestic Longhair Mix,0,0
4,8,2,8,1,1.0,Anatol Shepherd/Redbone Hound,0,0
9,12,0,12,0,1.0,German Shepherd Mix,0,1
5,24,1,24,1,1.0,Chihuahua Shorthair/Dachshund,0,0
8,2,0,2,0,1.0,Domestic Medium Hair Mix,0,0
12,10,0,10,0,1.0,Labrador Retriever Mix,1,0
12,36,1,36,1,1.0,Dachshund Mix,0,0
10,24,0,24,0,1.0,Pembroke Welsh Corgi,0,0
1,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
11,10,2,10,0,1.0,Whippet Mix,0,0
6,6,2,6,2,Unknown,Boxer Mix,1,0
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
3,144,4,144,0,1.0,Domestic Longhair Mix,0,0
12,2,4,2,1,0.0,Domestic Shorthair Mix,0,0
10,1,2,1,1,0.0,Siamese Mix,0,0
11,96,0,96,0,1.0,Domestic Shorthair Mix,0,0
9,48,1,48,1,1.0,Labrador Retriever Mix,0,0
11,7,2,7,1,0.0,Domestic Shorthair Mix,0,0
4,24,0,24,0,1.0,Yorkshire Terrier Mix,0,0
7,4,0,4,0,1.0,Catahoula Mix,0,0
12,2,0,2,0,1.0,Domestic Longhair Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
6,24,0,24,0,1.0,Domestic Shorthair Mix,0,0
9,2,0,2,1,1.0,Manchester Terrier/Dachshund,0,0
5,72,0,72,0,1.0,Pit Bull,0,1
7,60,4,60,1,1.0,American Pit Bull Terrier,0,0
8,24,0,24,0,1.0,Australian Cattle Dog Mix,0,0
1,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
12,4,2,4,0,1.0,Border Collie/Queensland Heeler,0,0
9,24,0,24,1,1.0,Jack Russell Terrier/Pointer,0,0
11,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
1,48,1,48,1,0.0,Pit Bull Mix,0,1
7,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,3,2,3,1,1.0,Domestic Shorthair Mix,0,0
10,12,0,12,1,1.0,Chihuahua Longhair Mix,0,0
3,9,1,9,1,1.0,Border Collie Mix,0,0
3,24,2,24,2,Unknown,Domestic Medium Hair Mix,0,0
6,1,2,1,1,1.0,German Shepherd Mix,0,1
1,132,0,132,0,1.0,Catahoula Mix,0,0
3,11,0,11,0,1.0,Domestic Shorthair,0,0
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,72,0,72,1,1.0,Australian Cattle Dog/Beagle,0,0
12,24,2,24,0,1.0,Himalayan Mix,0,0
3,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
9,4,0,4,1,1.0,Domestic Shorthair Mix,0,0
9,36,1,36,1,1.0,Pit Bull Mix,0,1
6,24,2,24,1,0.0,Australian Cattle Dog Mix,0,0
7,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
9,24,0,24,0,1.0,Pit Bull Mix,0,1
4,24,2,24,0,0.0,Lhasa Apso Mix,0,0
6,24,0,24,1,1.0,Pit Bull Mix,0,1
5,24,1,24,1,1.0,Beagle Mix,0,0
4,6,2,6,2,Unknown,Domestic Shorthair Mix,1,0
10,10,0,10,1,1.0,Pit Bull Mix,0,1
11,36,2,36,0,1.0,Chihuahua Shorthair/Dachshund,0,0
9,36,4,36,0,1.0,Australian Cattle Dog,0,0
7,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
4,24,1,24,0,1.0,Great Pyrenees Mix,0,0
10,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,12,1,12,1,1.0,Golden Retriever Mix,0,0
2,12,0,12,1,1.0,Domestic Shorthair Mix,1,0
9,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
12,2,0,2,0,1.0,Doberman Pinsch Mix,0,0
7,96,0,96,0,1.0,Domestic Shorthair Mix,1,0
2,12,2,12,0,1.0,Domestic Shorthair Mix,0,0
10,24,2,24,1,1.0,Chihuahua Shorthair Mix,0,1
8,72,4,72,0,0.0,German Shepherd/Chow Chow,0,0
5,12,2,12,0,0.0,Pit Bull Mix,0,1
2,24,1,24,1,1.0,Labrador Retriever Mix,0,0
4,24,1,24,1,1.0,Chihuahua Shorthair Mix,0,1
7,24,1,24,0,1.0,Australian Cattle Dog/Chow Chow,0,0
6,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
9,2,2,2,0,1.0,American Bulldog Mix,0,0
10,96,2,96,1,1.0,Domestic Shorthair Mix,0,0
3,11,2,11,0,1.0,Dogo Argentino Mix,0,0
11,48,1,48,1,1.0,Pit Bull Mix,0,1
12,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
7,24,0,24,1,1.0,Basset Hound Mix,0,0
5,1,2,1,1,0.0,Chihuahua Shorthair Mix,0,1
8,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
1,5,2,5,0,0.0,Domestic Shorthair Mix,1,0
10,12,4,12,1,0.0,Domestic Shorthair Mix,0,0
7,12,0,12,1,1.0,Boxer/Redbone Hound,0,0
12,24,2,24,0,1.0,Domestic Shorthair Mix,0,0
9,156,1,156,1,1.0,Domestic Shorthair Mix,0,0
3,12,2,12,0,1.0,Dachshund Mix,0,0
8,24,0,24,0,1.0,German Shepherd Mix,0,1
11,5,2,5,1,1.0,Labrador Retriever Mix,0,0
11,2,0,2,0,1.0,Pit Bull Mix,0,1
3,2,0,2,0,1.0,German Shepherd Mix,0,1
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
6,12,0,12,0,1.0,Labrador Retriever/Plott Hound,0,0
5,7,2,7,1,1.0,Domestic Shorthair Mix,0,0
9,2,3,2,0,0.0,Domestic Shorthair Mix,0,0
12,24,0,24,0,1.0,Labrador Retriever Mix,0,0
11,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
9,12,0,12,1,1.0,Chihuahua Longhair Mix,0,0
5,12,0,12,1,1.0,Belgian Malinois Mix,0,0
1,12,2,12,0,1.0,Domestic Shorthair Mix,0,0
3,72,0,72,1,0.0,English Bulldog,0,0
12,36,0,36,1,1.0,Domestic Shorthair Mix,0,0
11,12,0,12,0,1.0,Jack Russell Terrier Mix,0,0
10,3,2,3,0,1.0,Domestic Shorthair Mix,1,0
11,108,1,108,0,1.0,Collie Rough Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,24,0,24,0,1.0,Havanese Mix,0,0
11,24,1,24,1,1.0,Pit Bull Mix,0,1
10,156,0,156,0,1.0,Siamese Mix,0,0
8,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
7,0,2,0,1,0.0,Snowshoe Mix,0,0
1,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
5,12,0,12,0,1.0,Labrador Retriever Mix,1,0
3,48,4,48,0,1.0,Rottweiler Mix,0,1
12,9,2,9,0,1.0,Labrador Retriever/Pit Bull,0,1
3,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
4,24,0,24,1,1.0,Miniature Poodle Mix,0,0
1,4,1,4,0,0.0,Pit Bull Mix,0,1
4,36,0,36,0,1.0,Plott Hound Mix,0,0
4,1,0,1,1,1.0,Domestic Shorthair Mix,0,0
1,36,4,36,0,1.0,Domestic Shorthair Mix,0,0
8,36,1,36,1,1.0,Pit Bull/Chinese Sharpei,0,0
9,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
7,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
5,96,1,96,0,0.0,Chow Chow/Labrador Retriever,0,0
1,72,2,72,0,1.0,Basset Hound,0,0
6,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
1,24,1,24,0,1.0,Pit Bull Mix,0,1
12,84,1,84,1,1.0,Pit Bull Mix,0,1
5,48,1,48,0,0.0,Blue Lacy Mix,0,0
8,12,0,12,1,1.0,Chihuahua Shorthair/Boston Terrier,0,0
2,6,1,6,1,1.0,Chihuahua Shorthair Mix,0,1
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
5,12,2,12,0,0.0,Miniature Schnauzer Mix,0,0
7,72,2,72,1,1.0,Chihuahua Shorthair Mix,0,1
6,3,2,3,1,0.0,Labrador Retriever Mix,0,0
8,12,0,12,0,1.0,Cairn Terrier Mix,0,0
9,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,24,0,24,1,1.0,Border Collie/Labrador Retriever,0,0
5,12,2,12,0,1.0,Chihuahua Shorthair Mix,0,1
6,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
7,36,2,36,1,1.0,Labrador Retriever Mix,0,0
7,2,4,2,1,0.0,Domestic Shorthair Mix,1,0
12,3,2,3,1,0.0,Domestic Shorthair Mix,0,0
10,5,0,5,0,1.0,Domestic Shorthair Mix,1,0
12,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
6,2,0,2,0,1.0,Domestic Medium Hair Mix,0,0
12,24,0,24,0,1.0,Domestic Shorthair Mix,0,0
2,12,0,12,0,1.0,Australian Shepherd Mix,0,0
10,6,2,6,1,0.0,German Shepherd,0,0
7,3,0,3,0,1.0,Snowshoe Mix,0,0
2,36,1,36,0,1.0,Chihuahua Shorthair Mix,0,1
8,3,0,3,1,1.0,Siamese Mix,0,0
4,24,1,24,1,1.0,Dutch Shepherd Mix,0,0
10,48,1,48,1,1.0,Boxer Mix,0,0
12,4,0,4,0,1.0,Cairn Terrier Mix,0,0
1,4,0,4,1,1.0,Domestic Shorthair Mix,0,0
4,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,7,1,7,0,1.0,Siberian Husky/German Shepherd,0,0
4,24,2,24,0,0.0,Pit Bull Mix,0,1
12,7,0,7,1,1.0,Boxer Mix,0,0
8,1,3,1,0,0.0,Domestic Medium Hair Mix,0,0
12,108,2,108,1,1.0,Labrador Retriever Mix,0,0
10,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
2,2,0,2,1,1.0,Siamese Mix,0,0
2,12,1,12,0,0.0,Rottweiler Mix,0,1
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
8,10,0,10,1,1.0,German Shepherd/Border Collie,0,0
2,48,1,48,0,1.0,Pit Bull Mix,0,1
1,24,0,24,1,1.0,Chihuahua Shorthair Mix,0,1
9,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
10,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
11,12,1,12,0,1.0,Labrador Retriever/Pit Bull,0,1
11,12,0,12,0,1.0,Miniature Poodle Mix,0,0
8,48,0,48,1,1.0,Labrador Retriever/Pointer,0,0
7,72,2,72,0,1.0,Chihuahua Shorthair Mix,0,1
1,11,0,11,0,1.0,Australian Cattle Dog/Rat Terrier,0,0
1,24,0,24,1,1.0,Labrador Retriever,0,0
1,24,1,24,1,1.0,Miniature Pinscher Mix,0,0
9,12,1,12,0,1.0,Labrador Retriever Mix,0,0
6,24,1,24,0,1.0,Basset Hound/Labrador Retriever,0,0
2,9,1,9,0,1.0,Chihuahua Shorthair/Miniature Pinscher,0,0
2,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
2,72,2,72,1,1.0,Dachshund Mix,0,0
11,36,0,36,1,1.0,Rat Terrier Mix,0,0
2,36,0,36,1,1.0,Bruss Griffon Mix,0,0
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
5,60,1,60,0,1.0,Domestic Shorthair Mix,0,0
11,1,2,1,1,1.0,German Shepherd Mix,0,1
12,6,0,6,1,1.0,Domestic Longhair Mix,0,0
9,4,2,4,2,Unknown,Domestic Shorthair Mix,0,0
1,12,2,12,0,1.0,Bruss Griffon,0,0
1,60,0,60,1,1.0,Chihuahua Shorthair/Cairn Terrier,0,0
9,1,0,1,1,0.0,Domestic Shorthair Mix,0,0
1,6,4,6,0,0.0,Pit Bull/Labrador Retriever,0,1
1,2,0,2,0,1.0,Boxer Mix,0,0
7,6,0,6,0,1.0,Domestic Shorthair Mix,0,0
9,11,2,11,0,1.0,Labrador Retriever/Border Collie,0,0
7,0,2,0,0,0.0,Labrador Retriever Mix,0,0
10,12,1,12,0,1.0,Basset Hound Mix,0,0
10,4,2,4,1,0.0,Domestic Shorthair Mix,0,0
11,2,0,2,1,0.0,Australian Cattle Dog Mix,0,0
12,24,2,24,1,0.0,Doberman Pinsch Mix,0,0
9,48,2,48,0,1.0,Chihuahua Shorthair Mix,0,1
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
2,4,3,4,1,0.0,Domestic Shorthair Mix,0,0
8,12,2,12,1,1.0,Labrador Retriever Mix,0,0
8,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
12,12,4,12,1,0.0,Domestic Medium Hair Mix,0,0
7,3,3,3,0,0.0,Domestic Shorthair Mix,0,0
8,24,2,24,1,1.0,Labrador Retriever Mix,0,0
8,60,0,60,1,1.0,Cocker Spaniel Mix,0,0
10,3,4,3,0,0.0,Domestic Shorthair Mix,0,0
1,2,0,2,1,1.0,Boxer Mix,0,0
6,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
4,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
11,1,0,1,1,0.0,Domestic Shorthair Mix,0,0
12,0,2,0,1,0.0,Pit Bull Mix,0,1
2,156,1,156,1,1.0,Miniature Poodle Mix,0,0
7,36,1,36,0,1.0,Chihuahua Shorthair Mix,0,1
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
3,12,3,12,2,Unknown,Domestic Shorthair Mix,0,0
10,12,1,12,0,1.0,Basset Hound/Pit Bull,0,0
12,72,1,72,1,1.0,Chihuahua Shorthair Mix,0,1
5,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
1,12,2,12,1,1.0,Russian Blue Mix,0,0
7,5,0,5,1,1.0,Labrador Retriever/Pit Bull,0,1
10,12,2,12,1,1.0,Chihuahua Shorthair Mix,0,1
1,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
10,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
10,1,2,1,1,0.0,Plott Hound Mix,0,0
4,0,2,0,0,0.0,Pit Bull Mix,0,1
5,2,0,2,1,1.0,Border Terrier Mix,0,0
6,10,2,10,2,Unknown,Domestic Shorthair Mix,1,0
1,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
2,24,2,24,2,Unknown,Domestic Shorthair Mix,0,0
9,36,2,36,0,0.0,Boxer Mix,0,0
12,9,1,9,0,1.0,Pit Bull Mix,0,1
12,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
10,12,0,12,0,1.0,Dachshund Longhair/Pembroke Welsh Corgi,0,0
9,24,3,24,1,1.0,Chihuahua Shorthair Mix,0,1
7,48,1,48,0,1.0,Basset Hound Mix,0,0
2,2,0,2,1,1.0,Carolina Dog Mix,0,0
12,2,2,2,0,1.0,Siamese/Domestic Shorthair,0,0
10,4,2,4,0,0.0,Pointer Mix,0,0
10,36,0,36,1,1.0,German Shepherd Mix,0,1
4,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
8,24,2,24,1,0.0,Pit Bull Mix,1,1
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,36,0,36,0,1.0,Border Collie Mix,0,0
9,2,0,2,1,1.0,Anatol Shepherd Mix,0,0
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
4,36,1,36,1,1.0,Shih Tzu,0,0
10,84,2,84,0,0.0,Yorkshire Terrier Mix,0,0
8,5,1,5,0,0.0,Bull Terrier Miniature,0,0
10,36,4,36,1,1.0,Domestic Shorthair Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
3,24,0,24,1,1.0,Chihuahua Shorthair Mix,0,1
11,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
3,12,0,12,1,1.0,Queensland Heeler Mix,0,0
4,3,2,3,0,1.0,Border Collie/Boxer,0,0
8,0,2,0,1,0.0,Australian Kelpie Mix,0,0
7,6,0,6,1,1.0,Australian Kelpie Mix,0,0
6,12,0,12,0,1.0,Miniature Poodle Mix,0,0
8,24,1,24,1,1.0,Chihuahua Shorthair,0,0
11,11,2,11,1,1.0,Domestic Shorthair Mix,0,0
6,3,0,3,0,1.0,Australian Shepherd Mix,0,0
8,2,0,2,1,1.0,Australian Kelpie Mix,0,0
9,24,0,24,0,1.0,Chihuahua Shorthair Mix,0,1
12,12,1,12,1,1.0,Chihuahua Shorthair Mix,0,1
8,1,0,1,0,0.0,Domestic Shorthair Mix,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
5,84,0,84,1,1.0,Rottweiler/Labrador Retriever,0,0
8,2,0,2,1,1.0,Rat Terrier,0,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
10,12,2,12,0,1.0,Domestic Shorthair Mix,0,0
6,12,4,12,1,1.0,Queensland Heeler/Pit Bull,0,0
12,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
2,12,2,12,1,1.0,German Shepherd/Pit Bull,0,0
8,108,0,108,0,1.0,Anatol Shepherd Mix,0,0
4,12,1,12,1,1.0,American Staffordshire Terrier Mix,0,0
8,1,0,1,1,1.0,Australian Cattle Dog Mix,0,0
6,60,4,60,1,0.0,Pit Bull Mix,0,1
5,36,0,36,0,1.0,Chihuahua Shorthair/Wire Hair Fox Terrier,0,0
10,48,0,48,0,1.0,Chihuahua Shorthair Mix,0,1
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
1,144,2,144,1,1.0,Pit Bull Mix,0,1
11,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
11,3,2,3,1,0.0,Domestic Shorthair Mix,0,0
11,48,0,48,0,1.0,Pit Bull Mix,0,1
10,12,0,12,1,1.0,Domestic Shorthair Mix,1,0
12,12,0,12,0,1.0,Pit Bull Mix,0,1
8,1,2,1,1,0.0,Snowshoe Mix,0,0
9,48,0,48,0,1.0,Australian Cattle Dog Mix,0,0
6,3,2,3,1,1.0,Dachshund,0,0
11,72,0,72,0,1.0,Chow Chow Mix,0,0
11,12,0,12,1,1.0,Miniature Poodle/Maltese,0,0
7,12,0,12,1,1.0,American Bulldog Mix,0,0
1,72,0,72,1,1.0,Standard Poodle,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
6,11,2,11,1,0.0,Golden Retriever Mix,0,0
11,36,0,36,1,1.0,Collie Smooth/Golden Retriever,0,0
3,7,0,7,1,1.0,Domestic Shorthair Mix,0,0
7,144,4,144,1,0.0,Domestic Longhair Mix,0,0
3,120,0,120,1,1.0,Labrador Retriever Mix,1,0
1,36,0,36,0,1.0,Toy Poodle Mix,0,0
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
9,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
11,120,1,120,1,1.0,Domestic Shorthair Mix,0,0
6,48,0,48,0,1.0,Border Terrier Mix,0,0
1,48,2,48,0,1.0,Domestic Shorthair Mix,0,0
5,2,0,2,0,1.0,Boxer/Black Mouth Cur,0,0
12,24,1,24,0,1.0,American Bulldog,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
6,7,1,7,0,1.0,Labrador Retriever Mix,0,0
8,24,2,24,1,0.0,Pit Bull Mix,0,1
7,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,12,0,12,0,1.0,Boxer,0,0
1,48,1,48,1,0.0,Pit Bull Mix,0,1
7,12,1,12,0,1.0,Jack Russell Terrier Mix,0,0
12,24,2,24,1,1.0,Domestic Shorthair Mix,0,0
11,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,24,2,24,1,1.0,Cairn Terrier Mix,0,0
12,2,0,2,1,1.0,Domestic Shorthair Mix,1,0
8,132,1,132,0,0.0,Dachshund,0,0
11,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
2,36,2,36,0,1.0,American Staffordshire Terrier/Labrador Retriever,0,0
3,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
1,24,2,24,0,1.0,Rhod Ridgeback Mix,0,0
6,96,1,96,1,1.0,Domestic Shorthair Mix,0,0
3,24,0,24,0,1.0,American Staffordshire Terrier Mix,0,0
7,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
9,11,0,11,0,1.0,Boxer Mix,0,0
7,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
1,156,1,156,0,1.0,Domestic Longhair Mix,0,0
8,48,2,48,1,1.0,Shih Tzu/Havanese,0,0
2,24,2,24,1,0.0,Domestic Longhair Mix,0,0
7,96,1,96,0,1.0,Chihuahua Shorthair Mix,0,1
12,48,2,48,0,1.0,Domestic Shorthair Mix,0,0
4,60,1,60,1,1.0,Miniature Poodle/Yorkshire Terrier,0,0
10,8,2,8,1,0.0,Domestic Shorthair Mix,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,24,1,24,1,1.0,German Shepherd Mix,0,1
2,24,2,24,2,Unknown,Domestic Shorthair Mix,0,0
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
9,12,0,12,1,1.0,Pbgv Mix,1,0
9,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
8,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
