,overall_qual,exter_qual,tot_liv_area,kitchen_qual,garage_area,1st_flr_sf,year_remod/add,fireplace_qu,full_bath,totrms_abvgrd,heating_qc,sale_type,exterior_1st,neighborhood,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
612,3,2,1020.0,2,0.0,1020,1950,0,1,5,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
613,6,4,2662.0,4,1017.0,964,1993,4,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
614,5,3,1764.0,3,576.0,1009,1977,2,2,6,3,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
615,8,4,1362.0,4,598.0,1338,2007,0,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
617,7,4,1392.0,4,540.0,703,2007,0,2,5,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
618,8,4,2074.0,5,500.0,1288,1996,4,1,4,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
619,6,3,1013.0,3,160.0,1013,1950,0,1,6,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
620,8,4,3313.0,4,932.0,1782,2005,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
621,9,4,3171.0,4,676.0,1922,2006,4,2,8,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
622,10,5,2890.0,5,786.0,1718,2007,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
623,10,5,4638.0,5,949.0,2492,2005,5,2,8,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
624,4,3,936.0,3,265.0,624,1950,0,1,5,5,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
625,6,4,1245.0,4,676.0,1218,2009,0,2,4,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
626,7,3,1820.0,4,816.0,910,1997,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
627,7,3,1724.0,4,527.0,880,1999,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
628,6,3,1539.0,3,488.0,1336,1958,3,1,7,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
629,5,3,1978.0,3,282.0,910,1950,0,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
630,7,4,2169.0,4,678.0,991,2005,4,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
631,7,4,2194.0,4,483.0,832,1995,0,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
632,7,4,3456.0,4,550.0,2064,1978,2,2,7,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
633,5,3,2204.0,3,240.0,1164,1950,0,1,5,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
634,7,3,836.0,3,308.0,836,1975,0,1,4,5,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
635,1,3,1600.0,3,270.0,1600,1951,0,1,6,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
636,6,3,1632.0,3,0.0,816,1990,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
637,9,5,2887.0,5,478.0,1766,2009,4,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
638,5,3,2286.0,3,871.0,1001,1950,0,2,8,3,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
639,7,4,2295.0,4,431.0,1137,2006,3,1,8,5,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
640,7,4,1817.0,4,437.0,1364,2006,4,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
641,7,4,2561.0,4,492.0,920,2002,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
642,5,3,1734.0,4,539.0,1302,1977,0,2,8,3,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
643,4,4,1039.0,3,281.0,717,2003,0,1,6,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
644,4,4,1510.0,4,720.0,833,1950,0,2,7,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
645,8,4,3527.0,5,729.0,1164,2005,4,3,10,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
646,8,4,2802.0,4,845.0,1512,2004,0,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
647,7,4,1454.0,4,527.0,1434,2001,3,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
648,7,4,2063.0,4,628.0,812,2003,0,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
649,6,3,2007.0,5,357.0,1090,1950,0,2,8,4,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
650,5,3,1824.0,3,431.0,1037,1974,0,1,5,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
651,5,3,2583.0,3,418.0,1389,1975,3,1,6,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
652,5,3,1059.0,4,352.0,694,2002,4,1,4,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
653,6,3,1096.0,3,0.0,572,1950,0,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
654,5,3,1788.0,3,552.0,894,1972,0,1,5,3,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
655,5,3,1596.0,3,576.0,864,1971,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
656,4,3,1774.0,3,779.0,1095,1950,0,2,8,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
657,6,3,1640.0,3,358.0,1118,1977,1,1,6,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
658,6,3,1532.0,3,288.0,1032,1950,0,1,6,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
659,5,3,2296.0,3,672.0,1148,1959,0,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
660,8,3,1666.0,4,228.0,833,1996,4,1,7,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
661,9,4,3141.0,4,725.0,1366,2002,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
662,5,3,1754.0,3,336.0,912,1967,2,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
663,5,3,1195.0,3,0.0,1195,1950,0,2,8,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
664,8,4,3080.0,4,757.0,1624,1995,2,2,5,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
665,5,3,1696.0,3,444.0,914,1979,0,1,5,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
666,5,3,2295.0,3,308.0,1328,1959,4,1,5,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
667,6,3,1461.0,3,225.0,686,1991,4,1,6,3,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
668,6,4,3387.0,4,473.0,1364,1991,4,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
669,7,4,1258.0,4,462.0,1258,2007,0,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
670,5,3,2611.0,5,230.0,1112,2002,0,3,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
671,5,3,1665.0,3,440.0,1187,1961,3,1,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
672,5,3,1485.0,3,299.0,990,1994,0,1,5,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
673,8,4,2198.0,4,480.0,962,1999,0,2,7,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
674,5,3,1706.0,3,576.0,990,1995,0,1,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
675,5,3,2877.0,3,319.0,1600,1997,4,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
676,8,4,2142.0,4,590.0,896,2007,0,2,8,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
677,4,3,1425.0,3,297.0,526,1973,1,1,4,3,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
678,5,3,1795.0,3,338.0,1170,1958,3,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
679,3,3,1376.0,3,216.0,714,1950,0,1,7,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
680,5,3,2124.0,3,480.0,1154,1966,1,1,6,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
681,8,4,1772.0,4,816.0,909,1999,0,2,7,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
682,10,5,3720.0,5,1220.0,2084,2008,4,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
683,4,3,1236.0,3,327.0,951,1950,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
684,8,4,3860.0,4,810.0,1466,2000,3,2,10,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
685,9,5,4648.0,5,795.0,2490,2006,4,2,9,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
686,6,3,1666.0,3,384.0,1204,1950,0,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
687,6,4,1141.0,3,484.0,1141,2005,0,1,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
688,5,3,2196.0,3,470.0,732,1968,0,1,7,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
689,5,3,2316.0,3,0.0,820,1991,0,1,5,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
690,5,3,1767.0,3,240.0,778,1979,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
691,6,3,1594.0,4,472.0,636,1994,0,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
692,3,3,936.0,3,0.0,576,1950,0,1,6,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
693,8,4,1580.0,4,830.0,1580,2008,0,2,7,5,2,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
694,7,3,3043.0,4,739.0,1824,2002,3,2,5,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
695,5,3,2242.0,3,440.0,1558,2001,0,2,5,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
696,3,3,640.0,3,240.0,640,2007,0,1,5,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
697,6,3,2074.0,3,440.0,855,1974,2,2,6,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
698,7,4,2125.0,5,164.0,916,2005,4,1,7,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
699,7,3,2392.0,3,484.0,1339,1990,3,2,6,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700,4,2,1092.0,2,0.0,372,1950,0,2,7,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
701,7,4,1932.0,4,438.0,1146,2003,4,2,6,5,1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
702,6,3,1756.0,3,352.0,1125,1976,2,1,6,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
703,7,4,2280.0,4,180.0,1020,1987,4,1,6,4,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
704,5,3,899.0,3,200.0,899,1950,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
705,4,3,1594.0,3,0.0,828,1996,0,2,9,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
706,8,5,1694.0,4,818.0,1694,2007,0,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
707,8,4,2291.0,4,471.0,1065,1994,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
708,4,3,672.0,3,0.0,672,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
709,6,3,2167.0,3,478.0,1523,1976,3,2,7,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
710,6,3,3257.0,3,616.0,1651,1986,3,2,7,3,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
711,5,3,2032.0,3,270.0,1041,1959,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
712,5,3,1604.0,3,576.0,1604,1958,0,2,8,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
713,6,3,2193.0,4,240.0,1014,1989,4,1,6,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
714,7,3,1164.0,3,528.0,1164,1969,0,1,6,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
715,5,3,1041.0,3,294.0,1041,1958,0,1,6,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
716,6,3,1484.0,3,504.0,1034,1978,1,1,6,5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
717,6,4,1609.0,3,228.0,825,1950,0,1,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
718,5,3,1677.0,4,264.0,1337,2006,4,1,7,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
719,8,4,3654.0,4,712.0,1500,1995,3,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
720,7,3,1594.0,4,472.0,1594,1993,3,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
721,6,4,2167.0,4,572.0,1262,2006,0,2,5,4,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
722,6,3,1255.0,4,0.0,1175,2006,0,1,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
723,6,3,1288.0,5,280.0,664,2007,4,1,5,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
724,5,3,1302.0,3,280.0,630,1971,0,2,6,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
725,8,4,2286.0,4,550.0,1247,2005,4,1,4,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
726,9,4,3958.0,5,831.0,1738,2006,4,2,11,4,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
727,8,4,2907.0,4,857.0,1689,2002,4,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
728,7,4,2405.0,4,478.0,1405,2003,4,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
729,7,3,2552.0,4,585.0,1324,1976,2,2,5,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
730,5,3,2629.0,3,351.0,1377,1960,3,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
731,6,4,2498.0,3,422.0,888,1997,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
732,5,3,1228.0,4,271.0,1228,2006,0,1,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
733,5,3,1494.0,3,275.0,1008,1954,4,1,4,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
734,7,4,2283.0,4,541.0,1153,1999,3,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
735,6,4,1504.0,4,440.0,752,2007,0,2,6,5,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
736,5,3,1515.0,3,0.0,936,1950,4,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
737,4,3,1383.0,3,498.0,1383,1954,0,1,6,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
738,5,3,967.0,3,180.0,967,1990,4,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
739,8,4,1680.0,4,826.0,1656,2006,0,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
740,6,3,1152.0,4,300.0,1152,2004,4,1,6,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
741,6,3,1166.0,4,0.0,1142,2005,0,1,5,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
742,6,4,2655.0,4,470.0,1403,2000,0,2,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
743,5,3,2240.0,3,588.0,1712,2005,0,2,8,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
744,4,3,2456.0,3,400.0,1258,1969,0,0,6,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
745,5,3,2374.0,3,572.0,1687,1950,3,1,7,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
746,5,3,1560.0,3,484.0,1560,1958,0,2,8,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
747,7,3,1935.0,3,550.0,1142,1976,3,2,7,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
748,7,4,2088.0,3,596.0,1083,1976,2,1,5,3,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
749,5,3,1384.0,3,308.0,907,1977,0,1,5,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
750,6,4,2898.0,4,435.0,1675,2000,0,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
751,5,3,988.0,3,520.0,988,1954,0,1,4,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
752,8,4,1491.0,4,490.0,1491,2001,0,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
753,7,3,3007.0,4,578.0,1479,1989,2,2,7,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
754,5,3,1420.0,3,480.0,1112,1951,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
755,6,3,1689.0,3,480.0,1689,1956,4,1,7,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
756,9,5,2744.0,5,557.0,1710,2007,4,2,6,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
757,6,3,1986.0,3,352.0,1253,1960,2,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
758,5,3,1416.0,3,294.0,864,1962,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
759,7,4,2104.0,4,410.0,728,2005,4,2,7,5,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
760,7,3,1828.0,4,497.0,1217,1991,0,2,6,5,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
761,7,4,4166.0,4,550.0,2151,1974,3,2,9,4,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
762,8,4,1788.0,4,578.0,866,2007,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
763,5,4,1212.0,3,576.0,914,1996,0,1,5,5,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
764,6,3,1775.0,3,480.0,1131,1964,0,2,8,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
