,overall_qual,tot_liv_area,exter_qual,kitchen_qual,garage_area,bsmt_qual,year_remod/add,fireplace_qu,full_bath,totrms_abvgrd,heating_qc,sale_type,exterior_1st,neighborhood,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
626,7,1820.0,3,4,816.0,4,1997,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
627,7,1724.0,3,4,527.0,4,1999,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
628,6,1539.0,3,3,488.0,3,1958,3,1,7,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
629,5,1978.0,3,3,282.0,3,1950,0,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
630,7,2169.0,4,4,678.0,4,2005,4,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
631,7,2194.0,4,4,483.0,4,1995,0,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
632,7,3456.0,4,4,550.0,4,1978,2,2,7,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
633,5,2204.0,3,3,240.0,3,1950,0,1,5,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
634,7,836.0,3,3,308.0,4,1975,0,1,4,5,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
635,1,1600.0,3,3,270.0,0,1951,0,1,6,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
636,6,1632.0,3,3,0.0,4,1990,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
637,9,2887.0,5,5,478.0,5,2009,4,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
638,5,2286.0,3,3,871.0,3,1950,0,2,8,3,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
639,7,2295.0,4,4,431.0,3,2006,3,1,8,5,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
640,7,1817.0,4,4,437.0,4,2006,4,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
641,7,2561.0,4,4,492.0,4,2002,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
642,5,1734.0,3,4,539.0,0,1977,0,2,8,3,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
643,4,1039.0,4,3,281.0,2,2003,0,1,6,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
644,4,1510.0,4,4,720.0,2,1950,0,2,7,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
645,8,3527.0,4,5,729.0,5,2005,4,3,10,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
646,8,2802.0,4,4,845.0,4,2004,0,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
647,7,1454.0,4,4,527.0,4,2001,3,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
648,7,2063.0,4,4,628.0,4,2003,0,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
649,6,2007.0,3,5,357.0,2,1950,0,2,8,4,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
650,5,1824.0,3,3,431.0,2,1974,0,1,5,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
651,5,2583.0,3,3,418.0,4,1975,3,1,6,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
652,5,1059.0,3,4,352.0,3,2002,4,1,4,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
653,6,1096.0,3,3,0.0,3,1950,0,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
654,5,1788.0,3,3,552.0,3,1972,0,1,5,3,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
655,5,1596.0,3,3,576.0,4,1971,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
656,4,1774.0,3,3,779.0,3,1950,0,2,8,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
657,6,1640.0,3,3,358.0,3,1977,1,1,6,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
658,6,1532.0,3,3,288.0,3,1950,0,1,6,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
659,5,2296.0,3,3,672.0,3,1959,0,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
660,8,1666.0,3,4,228.0,3,1996,4,1,7,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
661,9,3141.0,4,4,725.0,4,2002,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
662,5,1754.0,3,3,336.0,3,1967,2,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
663,5,1195.0,3,3,0.0,3,1950,0,2,8,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
664,8,3080.0,4,4,757.0,4,1995,2,2,5,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
665,5,1696.0,3,3,444.0,3,1979,0,1,5,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
666,5,2295.0,3,3,308.0,3,1959,4,1,5,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
667,6,1461.0,3,3,225.0,3,1991,4,1,6,3,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
668,6,3387.0,4,4,473.0,4,1991,4,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
669,7,1258.0,4,4,462.0,4,2007,0,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
670,5,2611.0,3,5,230.0,3,2002,0,3,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
671,5,1665.0,3,3,440.0,3,1961,3,1,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
672,5,1485.0,3,3,299.0,4,1994,0,1,5,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
673,8,2198.0,4,4,480.0,4,1999,0,2,7,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
674,5,1706.0,3,3,576.0,4,1995,0,1,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
675,5,2877.0,3,3,319.0,3,1997,4,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
676,8,2142.0,4,4,590.0,4,2007,0,2,8,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
677,4,1425.0,3,3,297.0,4,1973,1,1,4,3,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
678,5,1795.0,3,3,338.0,3,1958,3,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
679,3,1376.0,3,3,216.0,3,1950,0,1,7,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
680,5,2124.0,3,3,480.0,3,1966,1,1,6,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
681,8,1772.0,4,4,816.0,3,1999,0,2,7,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
682,10,3720.0,5,5,1220.0,5,2008,4,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
683,4,1236.0,3,3,327.0,3,1950,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
684,8,3860.0,4,4,810.0,4,2000,3,2,10,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
685,9,4648.0,5,5,795.0,5,2006,4,2,9,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
686,6,1666.0,3,3,384.0,3,1950,0,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
687,6,1141.0,4,3,484.0,4,2005,0,1,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
688,5,2196.0,3,3,470.0,3,1968,0,1,7,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
689,5,2316.0,3,3,0.0,4,1991,0,1,5,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
690,5,1767.0,3,3,240.0,3,1979,0,1,4,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
691,6,1594.0,3,4,472.0,4,1994,0,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
692,3,936.0,3,3,0.0,2,1950,0,1,6,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
693,8,1580.0,4,4,830.0,4,2008,0,2,7,5,2,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
694,7,3043.0,3,4,739.0,4,2002,3,2,5,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
695,5,2242.0,3,3,440.0,3,2001,0,2,5,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
696,3,640.0,3,3,240.0,0,2007,0,1,5,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
697,6,2074.0,3,3,440.0,3,1974,2,2,6,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
698,7,2125.0,4,5,164.0,3,2005,4,1,7,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
699,7,2392.0,3,3,484.0,4,1990,3,2,6,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700,4,1092.0,2,2,0.0,0,1950,0,2,7,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
701,7,1932.0,4,4,438.0,5,2003,4,2,6,5,1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
702,6,1756.0,3,3,352.0,3,1976,2,1,6,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
703,7,2280.0,4,4,180.0,4,1987,4,1,6,4,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
704,5,899.0,3,3,200.0,3,1950,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
705,4,1594.0,3,3,0.0,3,1996,0,2,9,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
706,8,1694.0,5,4,818.0,5,2007,0,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
707,8,2291.0,4,4,471.0,4,1994,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
708,4,672.0,3,3,0.0,2,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
709,6,2167.0,3,3,478.0,4,1976,3,2,7,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
710,6,3257.0,3,3,616.0,4,1986,3,2,7,3,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
711,5,2032.0,3,3,270.0,3,1959,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
712,5,1604.0,3,3,576.0,3,1958,0,2,8,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
713,6,2193.0,3,4,240.0,3,1989,4,1,6,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
714,7,1164.0,3,3,528.0,3,1969,0,1,6,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
715,5,1041.0,3,3,294.0,3,1958,0,1,6,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
716,6,1484.0,3,3,504.0,4,1978,1,1,6,5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
717,6,1609.0,4,3,228.0,4,1950,0,1,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
718,5,1677.0,3,4,264.0,3,2006,4,1,7,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
719,8,3654.0,4,4,712.0,5,1995,3,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
720,7,1594.0,3,4,472.0,4,1993,3,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
721,6,2167.0,4,4,572.0,4,2006,0,2,5,4,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
722,6,1255.0,3,4,0.0,4,2006,0,1,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
723,6,1288.0,3,5,280.0,3,2007,4,1,5,5,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
724,5,1302.0,3,3,280.0,3,1971,0,2,6,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
725,8,2286.0,4,4,550.0,4,2005,4,1,4,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
726,9,3958.0,4,5,831.0,5,2006,4,2,11,4,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
727,8,2907.0,4,4,857.0,4,2002,4,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
728,7,2405.0,4,4,478.0,4,2003,4,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
729,7,2552.0,3,4,585.0,4,1976,2,2,5,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
730,5,2629.0,3,3,351.0,3,1960,3,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
731,6,2498.0,4,3,422.0,5,1997,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
732,5,1228.0,3,4,271.0,3,2006,0,1,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
733,5,1494.0,3,3,275.0,3,1954,4,1,4,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
734,7,2283.0,4,4,541.0,4,1999,3,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
735,6,1504.0,4,4,440.0,4,2007,0,2,6,5,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
736,5,1515.0,3,3,0.0,3,1950,4,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
737,4,1383.0,3,3,498.0,0,1954,0,1,6,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
738,5,967.0,3,3,180.0,3,1990,4,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
739,8,1680.0,4,4,826.0,4,2006,0,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
740,6,1152.0,3,4,300.0,3,2004,4,1,6,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
741,6,1166.0,3,4,0.0,3,2005,0,1,5,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
742,6,2655.0,4,4,470.0,4,2000,0,2,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
743,5,2240.0,3,3,588.0,3,2005,0,2,8,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
744,4,2456.0,3,3,400.0,4,1969,0,0,6,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
745,5,2374.0,3,3,572.0,3,1950,3,1,7,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
746,5,1560.0,3,3,484.0,3,1958,0,2,8,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
747,7,1935.0,3,3,550.0,4,1976,3,2,7,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
748,7,2088.0,4,3,596.0,5,1976,2,1,5,3,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
749,5,1384.0,3,3,308.0,4,1977,0,1,5,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
750,6,2898.0,4,4,435.0,5,2000,0,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
751,5,988.0,3,3,520.0,3,1954,0,1,4,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
752,8,1491.0,4,4,490.0,5,2001,0,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
753,7,3007.0,3,4,578.0,4,1989,2,2,7,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
754,5,1420.0,3,3,480.0,3,1951,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
755,6,1689.0,3,3,480.0,3,1956,4,1,7,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
756,9,2744.0,5,5,557.0,5,2007,4,2,6,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
757,6,1986.0,3,3,352.0,3,1960,2,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
758,5,1416.0,3,3,294.0,3,1962,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
759,7,2104.0,4,4,410.0,4,2005,4,2,7,5,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
760,7,1828.0,3,4,497.0,4,1991,0,2,6,5,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
761,7,4166.0,4,4,550.0,4,1974,3,2,9,4,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
762,8,1788.0,4,4,578.0,4,2007,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
763,5,1212.0,4,3,576.0,4,1996,0,1,5,5,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
764,6,1775.0,3,3,480.0,3,1964,0,2,8,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
765,5,3329.0,3,3,600.0,4,1977,3,2,12,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
766,5,1627.0,3,3,420.0,2,2006,0,2,10,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
767,7,1320.0,4,4,400.0,4,2003,0,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
768,4,1123.0,3,3,264.0,3,1950,0,1,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
769,5,1315.0,3,3,288.0,3,2003,0,1,5,5,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
770,7,4232.0,4,4,576.0,3,1987,3,2,8,5,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
771,6,2434.0,3,4,684.0,4,1997,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
772,4,1040.0,3,3,420.0,0,1950,0,2,6,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
773,5,2584.0,3,3,393.0,3,1960,0,2,10,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
774,5,2614.0,3,3,530.0,4,1968,0,1,7,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
775,5,2175.0,3,3,308.0,3,1960,2,1,6,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
776,5,1880.0,3,3,504.0,3,1965,0,1,6,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
777,6,2326.0,3,3,364.0,3,1972,4,1,7,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
778,8,2922.0,4,4,772.0,5,2008,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
