,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,tot_liv_area,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
559,907290230,120,RM,37.0,4435,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,3,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,5,Y,5,848,0,0,848,1.0,0.0,1,0,1,1,4,3,8,1,4,Attchd,2004.0,2,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,NA,0,5,2006,1,155900,1510.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
560,905229040,50,RL,69.05520046484602,11250,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1104.0,1104.0,GasA,5,Y,4,1104,684,0,1788,1.0,0.0,1,0,5,1,3,8,6,2,3,Attchd,1957.0,1,1.0,304.0,3,3,3,120,0,0,0,0,0,0,0,NA,0,11,2009,1,161500,1788.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
561,916176030,20,RL,69.05520046484602,14375,Pave,NA,3,Lvl,2,CulDSac,3,3,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,1,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111.0,3,354.0,354.0,819.0,GasA,4,Y,4,1344,0,0,1344,0.0,1.0,1,0,3,1,4,7,8,1,4,Basment,1958.0,2,2.0,525.0,3,3,3,0,118,0,0,233,0,0,0,NA,0,1,2009,1,137500,1809.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
562,902401060,190,RM,100.0,9045,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,1,MetalSd,None,0.0,3,2,BrkTil,3,3,2,1,0.0,1,0.0,840.0,840.0,Grav,2,N,3,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,18,18,0,0,0,0,0,NA,0,6,2010,1,76500,2256.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
563,905352180,60,RL,97.0,10029,Pave,NA,3,Lvl,3,Corner,3,3,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,2,Plywood,BrkFace,268.0,4,3,PConc,4,3,1,6,831.0,1,0.0,320.0,1151.0,GasA,3,Y,5,1164,896,0,2060,0.0,1.0,2,1,4,1,3,8,8,1,3,Attchd,1988.0,1,2.0,521.0,3,3,3,0,228,0,0,192,0,0,0,NA,0,9,2007,1,211000,2891.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
564,527427110,120,RH,34.0,4060,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,1,MetalSd,None,0.0,4,3,PConc,4,3,1,6,266.0,1,0.0,1139.0,1405.0,GasA,5,Y,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1998.0,3,2.0,511.0,3,3,3,144,68,0,0,0,0,0,0,NA,0,8,2008,1,181000,1603.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
565,534401130,80,RL,82.0,9020,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,1,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,4,3,312.0,5,539.0,276.0,1127.0,GasA,3,Y,5,1165,0,0,1165,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1966.0,2,2.0,490.0,4,4,3,0,129,0,0,0,0,0,4,NA,0,5,2008,1,174900,2016.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
566,905103140,80,RL,96.0,11777,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,3,VinylSd,BrkFace,97.0,3,3,CBlock,3,3,3,2,328.0,5,551.0,285.0,1164.0,GasA,5,Y,5,1320,0,0,1320,1.0,0.0,1,0,3,1,3,6,8,2,2,Attchd,1966.0,2,2.0,564.0,3,3,3,160,68,240,0,0,0,0,0,NA,0,5,2006,1,164500,2199.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
567,528138060,20,RL,70.0,10171,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,3,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,1,0.0,1515.0,1517.0,GasA,5,Y,5,1535,0,0,1535,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,2,2.0,532.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,3,2010,1,214000,1537.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
568,527354160,60,RL,80.0,10400,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,1,HdBoard,BrkFace,280.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,738.0,738.0,GasA,3,Y,5,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1980.0,1,2.0,489.0,3,3,3,28,73,0,0,0,0,0,0,NA,0,3,2008,1,185000,2044.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
569,903231080,50,RM,52.0,6240,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,PConc,3,3,1,4,80.0,1,0.0,624.0,704.0,GasA,5,Y,5,624,512,0,1136,0.0,1.0,1,0,2,1,3,6,8,0,0,Detchd,1990.0,1,1.0,336.0,3,3,3,0,365,80,0,0,0,0,0,NA,0,8,2008,1,123000,1216.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
570,914452090,85,RL,69.05520046484602,12150,Pave,NA,3,Bnk,3,CulDSac,3,2,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,1,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,1,0.0,0.0,1001.0,GasA,3,Y,5,1299,0,0,1299,1.0,0.0,2,0,2,1,4,5,8,1,1,BuiltIn,1979.0,2,2.0,486.0,3,3,3,84,0,222,0,0,0,0,3,NA,0,1,2007,1,183500,2300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
571,533236040,160,FV,24.0,2645,Pave,Pave,4,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,1,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,5,Y,5,764,677,0,1441,0.0,0.0,2,1,2,1,4,5,8,0,0,Detchd,1999.0,1,2.0,492.0,3,3,3,206,0,0,0,0,0,0,0,NA,0,11,2007,1,174000,1441.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
572,905377020,20,RL,69.05520046484602,22692,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,1,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,1,0.0,486.0,1073.0,GasA,3,Y,5,1630,0,0,1630,0.0,0.0,2,0,3,1,3,6,5,1,3,Detchd,1953.0,1,2.0,649.0,3,3,2,0,64,0,0,0,0,0,0,NA,0,3,2007,1,130000,2217.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
573,902106040,70,RM,60.0,9600,Pave,Grvl,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,2,16.0,1,0.0,712.0,728.0,GasA,5,Y,5,832,809,0,1641,0.0,1.0,1,1,3,1,5,6,8,1,4,Detchd,1925.0,1,2.0,546.0,2,3,3,0,0,234,0,0,0,0,0,NA,0,8,2006,1,178000,1657.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
574,527105010,60,RL,74.0,13830,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,3,VinylSd,None,0.0,3,3,PConc,4,3,1,6,791.0,1,0.0,137.0,928.0,GasA,4,Y,5,928,701,0,1629,0.0,0.0,2,1,3,1,3,6,8,1,3,Attchd,1997.0,3,2.0,482.0,3,3,3,212,34,0,0,0,0,0,3,NA,0,3,2010,1,189900,2420.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
575,907290180,120,RM,69.05520046484602,4435,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,3,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,Y,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,Attchd,2003.0,3,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,NA,0,6,2009,1,144000,1533.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
576,910202100,30,RM,69.05520046484602,5890,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,1,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538.0,1,0.0,278.0,816.0,GasA,5,Y,5,816,0,0,816,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,2002.0,1,1.0,432.0,3,3,3,0,0,96,0,0,0,0,0,NA,0,6,2008,1,120500,1354.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
577,907135040,20,RL,112.0,10859,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,3,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1097.0,1097.0,GasA,5,Y,5,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1995.0,1,2.0,672.0,3,3,3,392,64,0,0,0,0,0,0,NA,0,6,2009,1,145000,1097.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
578,527126030,120,RL,41.0,5330,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,3,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,1,0.0,298.0,1494.0,GasA,5,Y,5,1652,0,0,1652,1.0,0.0,2,0,2,1,5,6,8,0,0,Attchd,2000.0,2,2.0,499.0,3,3,3,96,48,0,0,0,0,0,0,NA,0,8,2007,1,251000,2848.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
579,905101310,90,RL,72.0,10778,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,1,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,5,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,NA,0,4,2010,1,136500,1768.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
580,908204160,90,RL,74.0,6845,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,2,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,3,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,NA,0,7,2008,1,82500,1152.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
581,912251110,30,I (all),109.0,21780,Grvl,NA,4,Lvl,1,Inside,3,1,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,1,Wd Sdng,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,4,810,0,0,810,0.0,0.0,1,0,1,1,3,4,7,0,0,Detchd,1975.0,1,1.0,280.0,3,3,1,119,24,0,0,0,0,0,0,NA,0,3,2009,2,57625,810.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
582,528175050,120,RL,80.0,10307,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,3,VinylSd,Stone,176.0,4,3,PConc,4,3,1,6,876.0,1,0.0,474.0,1350.0,GasA,5,Y,5,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2008.0,2,2.0,484.0,3,3,3,192,26,0,0,0,0,0,0,NA,0,5,2009,1,212500,2234.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
583,923203090,120,RM,32.0,4500,Pave,NA,4,Lvl,3,FR2,3,2,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,3,VinylSd,BrkFace,116.0,3,3,PConc,5,3,1,6,897.0,1,0.0,319.0,1216.0,GasA,5,Y,5,1216,0,0,1216,1.0,0.0,2,0,2,1,3,5,8,0,0,Attchd,1998.0,1,2.0,402.0,3,3,3,0,125,0,0,0,0,0,0,NA,0,5,2006,1,164000,2113.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
584,910226060,50,RM,75.0,9060,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,1,MetalSd,BrkFace,327.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,967.0,967.0,GasA,4,Y,5,967,671,0,1638,0.0,0.0,2,0,4,1,4,6,8,0,0,Detchd,1957.0,1,1.0,384.0,3,3,3,0,21,0,0,0,0,0,0,NA,0,4,2006,1,139000,1638.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
585,533217050,160,FV,24.0,2160,Pave,Pave,4,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,1,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,Y,5,624,628,0,1252,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,1999.0,1,2.0,462.0,3,3,3,0,48,0,0,0,0,0,0,NA,0,3,2008,1,160000,1762.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
586,923276260,85,RL,70.0,7669,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,1,Wd Shng,None,0.0,3,3,PConc,4,3,3,6,718.0,2,110.0,0.0,828.0,GasA,3,Y,5,883,0,0,883,1.0,0.0,1,0,2,1,3,5,8,1,2,Detchd,1998.0,1,2.0,698.0,3,3,3,100,32,0,0,0,0,0,4,NA,0,6,2009,1,149000,1711.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
587,923225490,20,RL,62.0,9858,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,1,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,510.0,1,0.0,354.0,864.0,GasA,3,Y,5,874,0,0,874,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1968.0,2,1.0,288.0,3,3,3,33,0,0,0,0,0,0,2,Shed,600,11,2009,1,130000,1384.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
588,903425110,70,RM,50.0,10300,Pave,NA,3,Bnk,3,Inside,3,1,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,2,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,5,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,8,0,0,Detchd,1990.0,1,2.0,480.0,3,3,3,12,11,64,0,0,0,0,4,NA,0,4,2010,1,140000,1710.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
589,528480170,20,FV,65.0,8125,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,3,VinylSd,BrkFace,288.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1836.0,1836.0,GasA,5,Y,5,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,8,1,4,Attchd,2009.0,3,2.0,517.0,3,3,3,0,175,0,0,0,0,0,0,NA,0,10,2009,3,264500,1836.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
590,535179050,20,RL,69.0,14850,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,895.0,1,0.0,197.0,1092.0,GasA,3,Y,4,1092,0,0,1092,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,1957.0,3,1.0,299.0,3,3,3,268,0,0,0,122,0,0,1,NA,0,5,2006,1,141000,1987.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
591,533208040,120,FV,35.0,4274,Pave,Pave,3,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,3,VinylSd,NA,99.69590931493346,4,3,PConc,4,3,1,6,1106.0,1,0.0,135.0,1241.0,GasA,5,Y,5,1241,0,0,1241,1.0,0.0,1,1,1,1,4,4,8,0,0,Attchd,2007.0,3,2.0,569.0,3,3,3,0,116,0,0,0,0,0,0,NA,0,11,2007,3,199900,2347.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
592,534152120,20,RL,80.0,9650,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,2,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,1,0.0,664.0,1350.0,GasA,3,Y,5,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,8,1,3,Attchd,1977.0,2,2.0,630.0,3,3,3,0,16,0,0,0,0,0,0,NA,0,4,2009,1,167900,2020.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
593,534425080,20,RL,69.05520046484602,14585,Pave,NA,3,Lvl,3,CulDSac,3,1,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,1,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,5,Y,5,1429,0,0,1429,0.0,1.0,1,0,3,1,4,7,8,2,4,Attchd,1960.0,1,2.0,572.0,3,3,3,216,110,0,0,0,0,0,0,NA,0,6,2007,1,181900,2242.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
594,528458110,20,FV,75.0,9000,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,3,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,1,0.0,488.0,1566.0,GasA,5,Y,5,1566,0,0,1566,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2008.0,2,2.0,750.0,3,3,3,144,168,0,0,0,0,0,0,NA,0,4,2010,1,262500,2644.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
595,534151120,60,RL,69.05520046484602,13774,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,1,HdBoard,BrkFace,283.0,3,4,PConc,4,3,1,6,432.0,1,0.0,476.0,908.0,GasA,5,Y,5,1316,972,0,2288,0.0,0.0,1,2,4,1,4,8,8,2,3,Attchd,1977.0,2,2.0,520.0,3,3,3,321,72,0,0,156,0,0,0,NA,0,11,2009,1,230000,2720.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
596,533215080,120,FV,50.0,5119,Pave,NA,3,Lvl,3,CulDSac,3,3,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,1,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,5,Y,5,1709,0,0,1709,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1999.0,3,2.0,506.0,3,3,3,97,65,0,0,0,0,0,0,NA,0,1,2008,2,328900,2947.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
597,528172070,20,RL,71.0,9254,Pave,NA,3,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,3,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,6,119.0,1,0.0,1602.0,1721.0,GasA,5,Y,5,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2005.0,2,2.0,554.0,3,3,3,168,27,0,0,0,0,0,0,NA,0,1,2007,1,232698,1840.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
598,906380220,20,RL,95.0,10324,Pave,NA,3,Lvl,3,Corner,3,3,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,3,VinylSd,BrkFace,140.0,4,3,PConc,4,3,3,6,872.0,1,0.0,382.0,1254.0,GasA,5,Y,5,1254,0,0,1254,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2008.0,2,3.0,810.0,3,3,3,168,92,0,0,0,0,0,0,NA,0,3,2009,1,221800,2126.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
599,905227050,50,RL,63.0,8375,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,1,0.0,240.0,576.0,GasA,4,Y,5,864,486,0,1350,1.0,0.0,1,1,2,1,4,6,7,0,0,2Types,1973.0,1,3.0,627.0,3,3,1,0,0,0,0,0,0,0,3,NA,0,6,2008,1,152400,1686.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
600,907290090,20,RL,75.0,9750,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,3,VinylSd,BrkFace,171.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1630.0,1630.0,GasA,5,Y,5,1630,0,0,1630,0.0,0.0,2,0,3,1,4,6,8,1,3,Attchd,2000.0,1,2.0,451.0,3,3,3,74,234,0,0,0,0,0,0,NA,0,10,2009,1,213000,1630.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
601,531376050,60,RL,74.0,7632,Pave,NA,3,Lvl,3,Inside,3,2,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,3,VinylSd,BrkFace,96.0,4,3,PConc,4,3,1,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,5,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2005.0,2,2.0,449.0,3,3,3,100,77,0,0,0,0,0,0,NA,0,3,2006,1,184900,1585.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
602,909428110,190,RL,90.0,15750,Pave,NA,4,Lvl,3,Corner,3,3,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,1,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,2,4,841.0,1,0.0,324.0,1165.0,GasA,3,Y,5,1336,0,0,1336,1.0,0.0,1,0,2,1,3,5,8,2,4,Attchd,1953.0,1,1.0,375.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2006,1,157000,2177.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
603,532353030,20,RL,69.05520046484602,9240,Pave,NA,3,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,1,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,612.0,1,0.0,252.0,864.0,GasA,4,Y,5,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,7,1,3,Detchd,1972.0,1,2.0,576.0,3,3,3,161,0,0,0,0,0,0,3,NA,0,3,2006,1,144000,1823.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
